year,date,rank,song,artist,binary,language,total_words,non_e_words,percent,individual songs,Position,Streams,spotify date,spins,radio_rank,chartmetric date
2021,2021-01-16,61,tyler herro,jack harlow,0,english,566,0,0,1,26,3012027,2021-01-07,1048,117,2021-01-07
2021,2021-02-06,29,on me,lil baby,0,english,490,0,0,NA,37,3009287,2021-01-28,1060,113,2021-01-28
2021,2021-01-09,41,let it snow let it snow let it snow,dean martin,0,english,167,0,0,NA,40,3007035,2020-12-31,244,501,NA
2021,2021-01-23,51,cry baby,megan thee stallion,0,english,511,0,0,NA,48,3004827,2021-01-14,542,215,2021-01-14
2021,2021-04-10,24,beat box,spotemgottem,0,english,336,0,0,NA,38,3001942,2021-04-01,926,126,2021-04-01
2021,2021-02-06,91,heat waves,glass animals,0,english,417,0,0,NA,38,3001421,2021-01-28,697,173,2021-01-28
2021,2021-02-13,38,more than my hometown,morgan wallen,0,english,422,0,0,NA,33,2995728,2021-02-04,1463,81,2021-02-04
2021,2021-05-01,32,on me,lil baby,0,english,490,0,0,NA,36,2992604,2021-04-22,3317,26,2021-04-22
2021,2021-03-06,12,therefore i am,billie eilish,0,english,323,0,0,NA,30,2991513,2021-02-25,6917,6,2021-02-25
2021,2021-01-30,69,tyler herro,jack harlow,0,english,566,0,0,NA,39,2987954,2021-01-21,1164,108,2021-01-21
2021,2021-02-13,35,7 summers,morgan wallen,0,english,333,0,0,NA,34,2986990,2021-02-04,1760,69,2021-02-04
2021,2021-01-30,34,my exs best friend,machine gun kelly,0,english,365,0,0,NA,40,2986431,2021-01-21,2963,33,2021-01-21
2021,2021-04-03,25,on me,lil baby,0,english,490,0,0,NA,47,2983020,2021-03-25,3403,25,2021-03-25
2021,2021-03-13,21,my exs best friend,machine gun kelly,0,english,365,0,0,NA,29,2981998,2021-03-04,4676,10,2021-03-04
2021,2021-02-27,28,anyone,justin bieber,0,english,325,0,0,NA,30,2979502,2021-02-18,3086,35,2021-02-18
2021,2021-02-13,44,rockstar,dababy,0,english,656,0,0,NA,35,2978254,2021-02-04,2405,51,2021-02-04
2021,2021-05-22,67,hold on,justin bieber,0,english,323,0,0,NA,36,2977109,2021-05-13,1909,61,2021-05-13
2021,2021-01-30,66,still goin down,morgan wallen,0,english,361,0,0,NA,41,2976542,2021-01-21,252,501,NA
2021,2021-05-15,1,save your tears,the weeknd,0,english,267,0,0,NA,39,2975906,2021-05-06,2049,56,2021-05-06
2021,2021-05-15,1,save your tears,the weeknd,0,english,267,0,0,NA,39,2975906,2021-05-06,6667,3,2021-05-06
2021,2021-02-06,63,tyler herro,jack harlow,0,english,566,0,0,NA,39,2975896,2021-01-28,1338,91,2021-01-28
2021,2021-04-17,47,goosebumps,travis scott,0,english,539,0,0,1,37,2975243,2021-04-08,2608,43,2021-04-08
2021,2021-02-13,71,gravity,brent faiyaz,0,english,503,0,0,1,36,2975157,2021-02-04,256,501,NA
2021,2021-05-22,82,what you need,don toliver,0,english,435,0,0,1,37,2974675,2021-05-13,257,501,NA
2021,2021-02-06,30,more than my hometown,morgan wallen,0,english,422,0,0,NA,40,2967490,2021-01-28,1967,65,2021-01-28
2021,2021-03-13,12,therefore i am,billie eilish,0,english,323,0,0,NA,31,2967144,2021-03-04,7015,5,2021-03-04
2021,2021-04-10,26,on me,lil baby,0,english,490,0,0,NA,39,2966890,2021-04-01,3758,25,2021-04-01
2021,2021-03-13,47,laugh now cry later,drake,0,english,602,0,0,NA,32,2966505,2021-03-04,3101,35,2021-03-04
2021,2021-04-03,21,positions,ariana grande,0,english,351,0,0,NA,48,2962853,2021-03-25,6312,7,2021-03-25
2021,2021-05-08,38,ski,young thug,0,english,421,1,0.24,NA,35,2961862,2021-04-29,583,186,2021-04-29
2021,2021-03-27,20,beat box,spotemgottem,0,english,336,0,0,NA,33,2961266,2021-03-18,716,150,2021-03-18
2021,2021-01-16,99,reminds me of you,juice wrld,0,english,443,0,0,1,28,2957522,2021-01-07,259,501,NA
2021,2021-04-24,27,beautiful mistakes,maroon 5,0,english,536,0,0,NA,52,2956326,2021-04-15,3375,27,2021-04-15
2021,2021-01-30,74,865,morgan wallen,0,english,296,0,0,NA,42,2956139,2021-01-21,252,501,NA
2021,2021-01-09,98,way out,jack harlow,0,english,651,0,0,NA,44,2952477,2020-12-31,244,501,NA
2021,2021-01-23,93,wonderin bout the wind,morgan wallen,0,english,310,0,0,1,49,2952293,2021-01-14,253,501,NA
2021,2021-01-16,36,monster,shawn mendes,0,english,326,0,0,1,29,2947806,2021-01-07,2262,50,2021-01-07
2021,2021-03-20,17,therefore i am,billie eilish,0,english,323,0,0,NA,36,2947773,2021-03-11,6556,4,2021-03-11
2021,2021-02-13,30,on me,lil baby,0,english,490,0,0,NA,37,2946874,2021-02-04,1404,87,2021-02-04
2021,2021-03-06,24,my exs best friend,machine gun kelly,0,english,365,0,0,NA,31,2942533,2021-02-25,4342,14,2021-02-25
2021,2021-03-06,23,on me,lil baby,0,english,490,0,0,NA,32,2941151,2021-02-25,2029,57,2021-02-25
2021,2021-03-20,97,lifes a mess,juice wrld,0,english,427,0,0,1,37,2935083,2021-03-11,237,501,NA
2021,2021-01-30,51,cry baby,megan thee stallion,0,english,511,0,0,NA,44,2934257,2021-01-21,679,175,2021-01-21
2021,2021-03-20,28,my exs best friend,machine gun kelly,0,english,365,0,0,NA,38,2931767,2021-03-11,4555,10,2021-03-11
2021,2021-03-27,28,my exs best friend,machine gun kelly,0,english,365,0,0,NA,34,2927237,2021-03-18,4406,12,2021-03-18
2021,2021-04-17,28,my exs best friend,machine gun kelly,0,english,365,0,0,NA,38,2927013,2021-04-08,5786,10,2021-04-08
2021,2021-03-27,17,positions,ariana grande,0,english,351,0,0,NA,35,2925439,2021-03-18,5581,6,2021-03-18
2021,2021-01-02,26,here comes santa claus,gene autry,0,english,243,0,0,1,85,2918624,2020-12-24,370,317,2020-12-24
2021,2021-04-17,33,for the night,pop smoke,0,english,581,0,0,NA,39,2908375,2021-04-08,262,501,NA
2021,2021-02-27,13,therefore i am,billie eilish,0,english,323,0,0,NA,31,2907704,2021-02-18,6665,6,2021-02-18
2021,2021-04-10,29,my exs best friend,machine gun kelly,0,english,365,0,0,NA,41,2899600,2021-04-01,5401,11,2021-04-01
2021,2021-02-06,71,holiday,lil nas x,0,english,401,0,0,NA,42,2890140,2021-01-28,1525,85,2021-01-28
2021,2021-02-13,29,willow,taylor swift,0,english,412,0,0,NA,39,2890122,2021-02-04,377,315,2021-02-04
2021,2021-02-13,29,willow,taylor swift,0,english,412,0,0,NA,39,2890122,2021-02-04,2667,46,2021-02-04
2021,2021-04-03,31,my exs best friend,machine gun kelly,0,english,365,0,0,NA,49,2888969,2021-03-25,5050,13,2021-03-25
2021,2021-03-13,62,wasted on you,morgan wallen,0,english,278,0,0,NA,35,2885009,2021-03-04,259,501,NA
2021,2021-03-06,21,you broke me first,tate mcrae,0,english,328,0,0,NA,35,2882518,2021-02-25,353,332,2021-02-25
2021,2021-03-06,21,you broke me first,tate mcrae,0,english,328,0,0,NA,35,2882518,2021-02-25,362,319,2021-02-25
2021,2021-03-06,21,you broke me first,tate mcrae,0,english,328,0,0,NA,35,2882518,2021-02-25,4251,16,2021-02-25
2021,2021-04-03,23,beat box,spotemgottem,0,english,336,0,0,NA,51,2876183,2021-03-25,821,140,2021-03-25
2021,2021-02-27,57,sand in my boots,morgan wallen,0,english,286,3,1.05,NA,32,2871666,2021-02-18,250,501,NA
2021,2021-05-08,48,goosebumps,travis scott,0,english,539,0,0,NA,37,2871096,2021-04-29,2802,36,2021-04-29
2021,2021-01-09,68,tyler herro,jack harlow,0,english,566,0,0,NA,45,2870665,2020-12-31,967,120,2020-12-31
2021,2021-03-06,49,were good,dua lipa,0,english,294,0,0,NA,36,2869218,2021-02-25,2400,50,2021-02-25
2021,2021-04-10,14,34 plus 35,ariana grande,0,english,485,0,0,NA,42,2868535,2021-04-01,6741,4,2021-04-01
2021,2021-01-02,36,mele kalikimaka,bing crosby,0,english,229,14,6.11,1,87,2866984,2020-12-24,244,501,NA
2021,2021-02-20,49,rockstar,dababy,0,english,656,0,0,NA,35,2862621,2021-02-11,2146,59,2021-02-11
2021,2021-02-27,25,willow,taylor swift,0,english,412,0,0,NA,33,2860222,2021-02-18,352,327,2021-02-18
2021,2021-02-27,25,willow,taylor swift,0,english,412,0,0,NA,33,2860222,2021-02-18,2901,37,2021-02-18
2021,2021-03-13,58,goosebumps,travis scott,0,english,539,0,0,NA,36,2857029,2021-03-04,1657,76,2021-03-04
2021,2021-05-01,27,my exs best friend,machine gun kelly,0,english,365,0,0,NA,39,2854121,2021-04-22,5780,7,2021-04-22
2021,2021-04-24,50,goosebumps,travis scott,0,english,539,0,0,NA,53,2853032,2021-04-15,2718,39,2021-04-15
2021,2021-04-10,25,positions,ariana grande,0,english,351,0,0,NA,43,2852144,2021-04-01,6439,5,2021-04-01
2021,2021-03-06,56,goosebumps,travis scott,0,english,539,0,0,NA,37,2846310,2021-02-25,1396,90,2021-02-25
2021,2021-05-22,53,higher power,coldplay,0,english,343,5,1.46,1,39,2845188,2021-05-13,1276,97,2021-05-13
2021,2021-03-13,85,hello,pop smoke,0,english,530,13,2.45,NA,37,2844520,2021-03-04,637,171,2021-03-04
2021,2021-04-17,24,positions,ariana grande,0,english,351,0,0,NA,43,2844465,2021-04-08,6263,7,2021-04-08
2021,2021-01-23,55,monster,shawn mendes,0,english,326,0,0,NA,53,2843050,2021-01-14,1858,70,2021-01-14
2021,2021-04-10,48,were good,dua lipa,0,english,294,0,0,NA,44,2842634,2021-04-01,3009,39,2021-04-01
2021,2021-05-22,9,without you,the kid laroi,0,english,309,0,0,NA,40,2840971,2021-05-13,1439,87,2021-05-13
2021,2021-05-22,9,without you,the kid laroi,0,english,309,0,0,NA,40,2840971,2021-05-13,4842,7,2021-05-13
2021,2021-01-16,42,watermelon sugar,harry styles,0,english,233,0,0,1,33,2840470,2021-01-07,2411,47,2021-01-07
2021,2021-02-20,28,cry baby,megan thee stallion,0,english,511,0,0,1,36,2838586,2021-02-11,1180,104,2021-02-11
2021,2021-03-20,20,you broke me first,tate mcrae,0,english,328,0,0,NA,41,2835741,2021-03-11,253,463,2021-03-11
2021,2021-03-20,20,you broke me first,tate mcrae,0,english,328,0,0,NA,41,2835741,2021-03-11,274,418,2021-03-11
2021,2021-03-20,20,you broke me first,tate mcrae,0,english,328,0,0,NA,41,2835741,2021-03-11,4270,12,2021-03-11
2021,2021-04-24,28,my exs best friend,machine gun kelly,0,english,365,0,0,NA,54,2833810,2021-04-15,5783,8,2021-04-15
2021,2021-02-13,74,baila conmigo,selena gomez,0,english,318,318,100,1,41,2829629,2021-02-04,256,501,NA
2021,2021-03-06,33,anyone,justin bieber,0,english,325,0,0,NA,38,2829371,2021-02-25,3231,30,2021-02-25
2021,2021-02-13,66,tyler herro,jack harlow,0,english,566,0,0,NA,42,2825234,2021-02-04,1537,79,2021-02-04
2021,2021-01-23,90,only thing that’s gone,morgan wallen,0,english,161,0,0,1,56,2824234,2021-01-14,253,501,NA
2021,2021-04-24,36,for the night,pop smoke,0,english,581,0,0,NA,55,2823971,2021-04-15,253,501,NA
2021,2021-03-13,17,you broke me first,tate mcrae,0,english,328,0,0,1,38,2823196,2021-03-04,284,443,2021-03-04
2021,2021-03-13,17,you broke me first,tate mcrae,0,english,328,0,0,1,38,2823196,2021-03-04,4529,12,2021-03-04
2021,2021-02-27,23,you broke me first,tate mcrae,0,english,328,0,0,NA,34,2821725,2021-02-18,293,403,2021-02-18
2021,2021-02-27,23,you broke me first,tate mcrae,0,english,328,0,0,NA,34,2821725,2021-02-18,319,374,2021-02-18
2021,2021-02-27,23,you broke me first,tate mcrae,0,english,328,0,0,NA,34,2821725,2021-02-18,4251,16,2021-02-18
2021,2021-03-27,36,street runner,rod wave,0,english,495,0,0,NA,37,2813999,2021-03-18,239,501,NA
2021,2021-04-10,56,goosebumps,travis scott,0,english,539,0,0,NA,45,2808324,2021-04-01,2314,56,2021-04-01
2021,2021-04-17,42,were good,dua lipa,0,english,294,0,0,NA,44,2804462,2021-04-08,3253,30,2021-04-08
2021,2021-01-23,12,lonely,justin bieber,0,english,173,0,0,1,57,2803037,2021-01-14,2816,35,2021-01-14
2021,2021-01-23,12,lonely,justin bieber,0,english,173,0,0,1,57,2803037,2021-01-14,5628,9,2021-01-14
2021,2021-03-06,53,clouds,nf,0,english,742,0,0,1,39,2802518,2021-02-25,249,501,NA
2021,2021-04-10,33,beautiful mistakes,maroon 5,0,english,536,0,0,NA,47,2801057,2021-04-01,3194,34,2021-04-01
2021,2021-01-23,37,on me,lil baby,0,english,490,0,0,NA,58,2800331,2021-01-14,416,283,2021-01-14
2021,2021-04-03,59,goosebumps,travis scott,0,english,539,0,0,NA,52,2799499,2021-03-25,2031,62,2021-03-25
2021,2021-02-20,55,gnf,polo g,0,english,420,0,0,1,37,2791406,2021-02-11,250,501,NA
2021,2021-01-30,67,monster,shawn mendes,0,english,326,0,0,NA,47,2787959,2021-01-21,601,194,2021-01-21
2021,2021-03-06,70,tyler herro,jack harlow,0,english,566,0,0,NA,41,2785197,2021-02-25,1491,82,2021-02-25
2021,2021-01-16,40,you broke me first,tate mcrae,0,english,328,0,0,NA,36,2783099,2021-01-07,2866,31,2021-01-07
2021,2021-04-17,15,34 plus 35,ariana grande,0,english,485,0,0,NA,45,2782803,2021-04-08,6444,5,2021-04-08
2021,2021-05-22,47,goosebumps,travis scott,0,english,539,0,0,NA,41,2776298,2021-05-13,2498,42,2021-05-13
2021,2021-01-16,41,my exs best friend,machine gun kelly,0,english,365,0,0,NA,37,2773001,2021-01-07,2610,40,2021-01-07
2021,2021-05-22,4,save your tears,the weeknd,0,english,267,0,0,NA,43,2768735,2021-05-13,989,114,2021-05-13
2021,2021-05-22,4,save your tears,the weeknd,0,english,267,0,0,NA,43,2768735,2021-05-13,6620,3,2021-05-13
2021,2021-01-23,40,my exs best friend,machine gun kelly,0,english,365,0,0,NA,60,2766615,2021-01-14,2866,33,2021-01-14
2021,2021-03-27,15,therefore i am,billie eilish,0,english,323,0,0,NA,39,2765033,2021-03-18,6144,5,2021-03-18
2021,2021-01-09,90,vamp anthem,playboi carti,0,english,314,0,0,1,52,2761884,2020-12-31,244,501,NA
2021,2021-04-17,19,beat box,spotemgottem,0,english,336,0,0,NA,46,2758540,2021-04-08,1065,114,2021-04-08
2021,2021-03-20,64,wasted on you,morgan wallen,0,english,278,0,0,NA,42,2757760,2021-03-11,237,501,NA
2021,2021-05-22,22,forever after all,luke combs,0,english,304,0,0,1,44,2756485,2021-05-13,3500,25,2021-05-13
2021,2021-01-02,64,monster,shawn mendes,0,english,326,0,0,NA,92,2756437,2020-12-24,2560,36,2020-12-24
2021,2021-01-09,82,go2damoon,playboi carti,0,english,289,0,0,1,55,2749804,2020-12-31,244,501,NA
2021,2021-03-27,52,were good,dua lipa,0,english,294,0,0,NA,40,2749446,2021-03-18,2357,48,2021-03-18
2021,2021-01-30,71,cover me up,morgan wallen,0,english,272,0,0,NA,50,2746843,2021-01-21,252,501,NA
2021,2021-02-20,59,goosebumps,travis scott,0,english,539,0,0,NA,41,2746518,2021-02-11,968,117,2021-02-11
2021,2021-03-20,84,hello,pop smoke,0,english,530,13,2.45,1,44,2746000,2021-03-11,723,143,2021-03-11
2021,2021-04-17,48,whoopty,cj,0,english,395,11,2.78,NA,47,2744920,2021-04-08,1676,82,2021-04-08
2021,2021-03-06,64,sand in my boots,morgan wallen,0,english,286,3,1.05,NA,42,2742647,2021-02-25,249,501,NA
2021,2021-01-16,51,forever after all,luke combs,0,english,304,0,0,NA,40,2740228,2021-01-07,259,501,NA
2021,2021-05-01,62,richer,rod wave,0,english,488,0,0,NA,40,2738116,2021-04-22,252,501,NA
2021,2021-05-01,47,goosebumps,travis scott,0,english,539,0,0,NA,41,2735636,2021-04-22,2702,38,2021-04-22
2021,2021-01-09,55,forever after all,luke combs,0,english,304,0,0,NA,56,2735358,2020-12-31,244,501,NA
2021,2021-01-02,68,you broke me first,tate mcrae,0,english,328,0,0,NA,94,2726474,2020-12-24,2629,34,2020-12-24
2021,2021-04-24,14,what you know bout love,pop smoke,0,english,464,0,0,NA,58,2724673,2021-04-15,4525,17,2021-04-15
2021,2021-04-24,14,what you know bout love,pop smoke,0,english,464,0,0,NA,58,2724673,2021-04-15,7893,1,2021-04-15
2021,2021-02-20,29,willow,taylor swift,0,english,412,0,0,NA,42,2720477,2021-02-11,364,316,2021-02-11
2021,2021-02-20,29,willow,taylor swift,0,english,412,0,0,NA,42,2720477,2021-02-11,2739,41,2021-02-11
2021,2021-01-09,32,afterglow,ed sheeran,0,english,239,0,0,NA,57,2719458,2020-12-31,2347,46,2020-12-31
2021,2021-02-27,68,astronaut in the ocean,masked wolf,0,english,441,0,0,NA,38,2713930,2021-02-18,267,467,2021-02-18
2021,2021-05-15,83,4 da gang,42 dugg,0,english,575,0,0,NA,43,2711773,2021-05-06,282,501,NA
2021,2021-03-13,31,anyone,justin bieber,0,english,325,0,0,NA,41,2711066,2021-03-04,3274,30,2021-03-04
2021,2021-01-02,73,forever after all,luke combs,0,english,304,0,0,NA,96,2710732,2020-12-24,244,501,NA
2021,2021-03-27,19,you broke me first,tate mcrae,0,english,328,0,0,NA,42,2707377,2021-03-18,245,489,2021-03-18
2021,2021-03-27,19,you broke me first,tate mcrae,0,english,328,0,0,NA,42,2707377,2021-03-18,4327,13,2021-03-18
2021,2021-01-16,67,put your records on,ritt momney,0,english,271,0,0,NA,42,2706892,2021-01-07,2200,53,2021-01-07
2021,2021-01-09,92,new n3on,playboi carti,0,english,375,0,0,1,58,2699021,2020-12-31,244,501,NA
2021,2021-04-03,15,therefore i am,billie eilish,0,english,323,0,0,NA,55,2694705,2021-03-25,7265,3,2021-03-25
2021,2021-03-06,97,hello,pop smoke,0,english,530,13,2.45,NA,45,2694567,2021-02-25,415,269,2021-02-25
2021,2021-02-06,54,cry baby,megan thee stallion,0,english,511,0,0,NA,47,2694474,2021-01-28,692,174,2021-01-28
2021,2021-02-13,63,goosebumps,travis scott,0,english,539,0,0,NA,47,2692152,2021-02-04,718,169,2021-02-04
2021,2021-02-27,32,on me,lil baby,0,english,490,0,0,NA,39,2689503,2021-02-18,1874,63,2021-02-18
2021,2021-03-13,51,were good,dua lipa,0,english,294,0,0,NA,44,2688632,2021-03-04,2759,44,2021-03-04
2021,2021-01-23,92,this bar,morgan wallen,0,english,271,0,0,1,65,2685069,2021-01-14,253,501,NA
2021,2021-03-20,38,anyone,justin bieber,0,english,325,0,0,NA,46,2681929,2021-03-11,3057,31,2021-03-11
2021,2021-05-01,40,for the night,pop smoke,0,english,581,0,0,NA,43,2680436,2021-04-22,252,501,NA
2021,2021-01-09,99,m3tamorphosis,playboi carti,0,english,693,0,0,1,60,2678856,2020-12-31,244,501,NA
2021,2021-05-08,83,big gangsta,kevin gates,0,english,940,14,1.49,NA,41,2675644,2021-04-29,252,501,NA
2021,2021-04-17,90,mr. perfectly fine,taylor swift,0,english,411,0,0,NA,49,2672685,2021-04-08,262,501,NA
2021,2021-04-03,22,you broke me first,tate mcrae,0,english,328,0,0,NA,58,2672622,2021-03-25,275,443,2021-03-25
2021,2021-04-03,22,you broke me first,tate mcrae,0,english,328,0,0,NA,58,2672622,2021-03-25,345,345,2021-03-25
2021,2021-04-03,22,you broke me first,tate mcrae,0,english,328,0,0,NA,58,2672622,2021-03-25,5159,12,2021-03-25
2021,2021-02-13,80,holiday,lil nas x,0,english,401,0,0,NA,48,2670692,2021-02-04,1113,111,2021-02-04
2021,2021-05-08,35,shottas,moneybagg yo,0,english,405,17,4.2,1,42,2670130,2021-04-29,252,501,NA
2021,2021-04-17,32,tombstone,rod wave,0,english,388,0,0,NA,51,2669616,2021-04-08,262,501,NA
2021,2021-05-22,91,tampa,cico p,0,english,502,3,0.6,1,47,2665092,2021-05-13,257,501,NA
2021,2021-03-20,58,goosebumps,travis scott,0,english,539,0,0,NA,47,2662122,2021-03-11,1589,72,2021-03-11
2021,2021-03-13,80,opp stoppa,ybn nahmir,0,english,516,0,0,NA,46,2661625,2021-03-04,259,501,NA
2021,2021-01-16,44,cry baby,megan thee stallion,0,english,511,0,0,NA,43,2660651,2021-01-07,320,375,2021-01-07
2021,2021-01-16,18,lonely,justin bieber,0,english,173,0,0,NA,44,2651993,2021-01-07,2678,38,2021-01-07
2021,2021-01-16,18,lonely,justin bieber,0,english,173,0,0,NA,44,2651993,2021-01-07,5136,11,2021-01-07
2021,2021-03-27,88,daywalker,machine gun kelly,0,english,395,0,0,1,45,2648383,2021-03-18,239,501,NA
2021,2021-05-22,92,big gangsta,kevin gates,0,english,940,14,1.49,NA,48,2647891,2021-05-13,257,501,NA
2021,2021-02-20,65,tyler herro,jack harlow,0,english,566,0,0,NA,45,2647394,2021-02-11,1574,83,2021-02-11
2021,2021-01-02,69,my exs best friend,machine gun kelly,0,english,365,0,0,NA,101,2646603,2020-12-24,2559,37,2020-12-24
2021,2021-05-15,88,big gangsta,kevin gates,0,english,940,14,1.49,NA,47,2641544,2021-05-06,282,501,NA
2021,2021-01-23,94,so done,the kid laroi,0,english,254,0,0,NA,68,2641506,2021-01-14,1484,88,2021-01-14
2021,2021-03-27,57,goosebumps,travis scott,0,english,539,0,0,NA,47,2641135,2021-03-18,1576,75,2021-03-18
2021,2021-03-20,86,opp stoppa,ybn nahmir,0,english,516,0,0,NA,49,2635095,2021-03-11,237,501,NA
2021,2021-04-10,21,you broke me first,tate mcrae,0,english,328,0,0,NA,50,2634942,2021-04-01,467,244,2021-04-01
2021,2021-04-10,21,you broke me first,tate mcrae,0,english,328,0,0,NA,50,2634942,2021-04-01,5262,13,2021-04-01
2021,2021-01-02,53,lonely,justin bieber,0,english,173,0,0,NA,102,2633100,2020-12-24,2384,45,2020-12-24
2021,2021-01-02,53,lonely,justin bieber,0,english,173,0,0,NA,102,2633100,2020-12-24,4676,12,2020-12-24
2021,2021-04-24,12,beat box,spotemgottem,0,english,336,0,0,1,63,2629342,2021-04-15,1076,112,2021-04-15
2021,2021-01-30,14,lonely,justin bieber,0,english,173,0,0,NA,53,2625981,2021-01-21,3064,29,2021-01-21
2021,2021-01-30,14,lonely,justin bieber,0,english,173,0,0,NA,53,2625981,2021-01-21,6083,6,2021-01-21
2021,2021-04-17,39,street runner,rod wave,0,english,495,0,0,NA,52,2625165,2021-04-08,262,501,NA
2021,2021-01-30,72,warning,morgan wallen,0,english,260,0,0,NA,54,2624994,2021-01-21,252,501,NA
2021,2021-05-15,97,tampa,cico p,0,english,502,3,0.6,NA,48,2623645,2021-05-06,282,501,NA
2021,2021-02-13,43,cry baby,megan thee stallion,0,english,511,0,0,NA,49,2620492,2021-02-04,907,134,2021-02-04
2021,2021-01-30,33,on me,lil baby,0,english,490,0,0,NA,55,2617176,2021-01-21,722,161,2021-01-21
2021,2021-01-09,51,you broke me first,tate mcrae,0,english,328,0,0,NA,63,2614122,2020-12-31,2688,32,2020-12-31
2021,2021-01-16,80,so done,the kid laroi,0,english,254,0,0,NA,46,2612974,2021-01-07,1338,99,2021-01-07
2021,2021-05-08,45,for the night,pop smoke,0,english,581,0,0,NA,43,2611613,2021-04-29,252,501,NA
2021,2021-05-01,14,beat box,spotemgottem,0,english,336,0,0,NA,45,2607011,2021-04-22,758,146,2021-04-22
2021,2021-02-27,71,somebodys problem,morgan wallen,0,english,300,0,0,NA,41,2605548,2021-02-18,250,501,NA
2021,2021-03-20,56,were good,dua lipa,0,english,294,0,0,NA,52,2604346,2021-03-11,2602,44,2021-03-11
